N,Dims,Sim,Obs,X_true,X_mean,X_sd
20,5,9,13,8.83366814581677,8.598071,0.35445607
20,5,9,14,3.01054707961157,3.02343,0.25574234
20,5,9,15,4.92743505863473,5.2941895,0.27624056
20,5,9,16,5.00629938673228,5.1059194,0.26083273
20,5,9,17,4.02034473372623,3.6613503,0.26655278
20,5,9,18,9.77082821307704,9.304915,0.2663279
20,5,9,19,3.58326010871679,3.2715073,0.27055985
20,5,9,20,4.91660544415936,4.9171815,0.27444312
20,5,10,1,5.07478203158826,5.04503,0.15496637
20,5,10,2,3.06768506066874,2.8233836,0.10967439
20,5,10,3,4.26907666493207,4.5185194,0.16172014
20,5,10,4,6.93102080840617,7.0775785,0.214584
20,5,10,5,0.851359688676894,0.6653539,0.15763685
20,5,10,6,2.25436616456136,1.6315302,0.16871257
20,5,10,7,2.74530522990972,2.470909,0.11934965
20,5,10,8,2.72305066231638,2.478352,0.14295055
20,5,10,9,6.15829307818785,5.766954,0.21200629
20,5,10,10,4.29671525489539,4.165216,0.15960355
20,5,10,11,6.51655666995794,6.7326155,0.17951448
20,5,10,12,5.67737752571702,5.7346745,0.19562925
20,5,10,13,1.13508982118219,0.9361442,0.14581574
20,5,10,14,5.95925305271521,6.079195,0.17723624
20,5,10,15,3.58049975009635,3.5736275,0.12337852
20,5,10,16,4.28809418343008,4.1341615,0.15537347
20,5,10,17,0.519033221062273,0.44899416,0.1615983
20,5,10,18,2.64177667442709,2.2869425,0.1579175
20,5,10,19,3.98790730861947,3.8056095,0.15825666
20,5,10,20,8.36134143406525,8.609768,0.25702432
20,5,11,1,2.77249794220552,2.6560433,0.26200408
20,5,11,2,0.0051831291057169,-0.26903525,0.24672376
20,5,11,3,5.10608372977003,5.2636185,0.2721921
20,5,11,4,0.140479083638638,-0.13151549,0.22093809
20,5,11,5,0.646897766273469,0.44168475,0.21065557
20,5,11,6,9.54849225468934,9.575363,0.2434554
20,5,11,7,0.864958912134171,0.5477951,0.20005694
20,5,11,8,2.89975009160116,3.0104516,0.20871215
20,5,11,9,8.80699172848836,8.999589,0.25806046
20,5,11,10,1.23216201318428,0.9710475,0.23380624
